;publico;renda;ano_cinematografico;tempo_exibicao2;internacional_nacional_Nacional;genero_Animação;genero_Documentário;genero_Ficção;genero_Não Classificada;genero_Vídeomusical;distribuidoras2_major;distribuidoras2_media;distribuidoras2_menores;log_renda
2403;6694;92325.69;2017;30;1;0;0;1;0;0;0;0;1;11.433077713291537
2404;6693;46554.72;2009;108;0;0;0;1;0;0;0;0;1;10.748383673912963
2405;6689;74647.54;2015;54;1;0;1;0;0;0;0;0;1;11.22053284864002
2406;6688;82735.81999999999;2015;42;0;0;0;1;0;0;0;0;1;11.323407919038974
2407;6660;80240.87;2017;108;1;0;0;1;0;0;0;0;1;11.29278826504962
2408;6655;97221.51;2016;30;1;0;0;1;0;0;0;1;0;11.484747262262413
2409;6608;59583.28;2010;54;0;0;0;1;0;0;0;1;0;10.995130276782849
2410;6603;60836.29;2012;96;0;0;0;1;0;0;0;0;1;11.015941764895224
2411;6566;109887.64;2016;36;0;0;0;1;0;0;0;1;0;11.60721366818888
2412;6551;83590.49;2014;66;0;0;0;1;0;0;0;0;1;11.33368503662123
2413;6536;46265.5;2012;162;0;0;1;0;0;0;0;0;1;10.74215182193047
2414;6529;40939.5;2009;60;0;0;0;1;0;0;0;1;0;10.619850646146075
2415;6516;45119.5;2009;42;1;0;0;1;0;0;0;0;1;10.717069804550256
2416;6493;69393.3;2017;156;0;0;0;1;0;0;0;0;1;11.147545600047694
2417;6470;88747.96;2017;60;0;0;0;1;0;0;0;0;1;11.39355572115799
2418;6461;95128.2;2017;54;0;0;0;1;0;0;0;0;1;11.462980734545614
2419;6458;58217.88;2011;102;0;0;0;1;0;0;0;0;1;10.97194780303305
2420;6454;58086.5;2011;78;0;0;0;1;0;0;0;0;1;10.969688557837257
2421;6446;69185.26;2012;108;0;0;0;1;0;0;0;0;1;11.14454311313646
2422;6442;91492.4;2016;78;0;0;0;1;0;0;0;0;1;11.424011187704641
2423;6435;78870.25;2015;132;0;0;0;1;0;0;0;0;1;11.275559376160057
2424;6431;59753.64;2012;78;0;0;0;1;0;0;0;0;1;10.99798538844027
2425;6396;48396.18;2017;66;1;0;1;0;0;0;0;0;1;10.787176163970098
2426;6389;60033.05;2015;137;0;0;0;1;0;0;0;0;1;11.00265052288458
2427;6366;69661.35;2015;108;0;0;0;1;0;0;0;0;1;11.151400923577167
2428;6352;51675.6;2011;150;0;0;0;1;0;0;0;0;1;10.85274099551304
2429;6321;72935.19;2013;126;0;0;0;1;0;0;0;1;0;11.19732651757622
2430;6306;100582.32;2016;30;0;1;0;0;0;0;0;0;1;11.518731775675882
2431;6296;40665.5;2013;102;1;0;1;0;0;0;0;1;0;10.61313534611117
2432;6296;80891.16;2017;66;0;0;0;1;0;0;0;0;1;11.30085982637153
2433;6284;85694.66;2017;42;0;0;0;1;0;0;0;0;1;11.358545792259434
2434;6280;77573.34;2017;48;1;0;1;0;0;0;0;1;0;11.258979090441155
2435;6273;91186.34;2016;66;0;0;0;1;0;0;0;0;1;11.420660384142419
2436;6265;73603.42;2017;120;0;0;0;1;0;0;0;0;1;11.206446771028697
2437;6256;89717.39;2017;48;0;0;0;1;0;0;0;0;1;11.404419897707218
2438;6248;82996.25;2017;36;0;0;0;1;0;0;0;0;1;11.326550705035164
2439;6244;74646.0;2015;72;0;0;0;1;0;0;0;0;1;11.220512218142545
2440;6244;79006.12;2016;156;0;0;0;1;0;0;0;0;1;11.27728059680307
2441;6231;78076.18;2015;66;0;0;0;1;0;0;0;0;1;11.26544029570982
2442;6223;74211.83;2015;72;0;0;0;1;0;0;0;0;1;11.214678850409493
2443;6208;84088.79;2014;66;0;0;0;1;0;0;0;0;1;11.339628543378666
2444;6204;68729.35;2013;78;1;0;0;1;0;0;0;0;1;11.137931606774263
2445;6199;69492.41;2013;24;0;0;0;1;0;0;0;1;0;11.148972816956093
2446;6197;56079.68;2014;78;0;0;0;1;0;0;0;0;1;10.934528815558098
2447;6189;77655.45;2016;144;0;0;0;1;0;0;0;0;1;11.26003701284921
2448;6164;89016.35;2015;48;0;0;0;1;0;0;0;0;1;11.396575339707223
2449;6158;80665.68;2014;96;0;0;0;1;0;0;0;0;1;11.298068484990951
2450;6129;82971.2;2015;66;0;0;0;1;0;0;0;0;1;11.32624883861268
2451;6121;49559.0;2014;6;0;0;0;1;0;0;0;0;1;10.810919157976958
2452;6105;60561.0;2011;60;1;0;0;1;0;0;0;0;1;11.011406400524537
2453;6099;42103.75;2010;108;1;0;1;0;0;0;0;0;1;10.647892089337857
2454;6098;92812.94;2016;30;0;0;0;1;0;0;0;0;1;11.43834134870866
2455;6097;50613.0;2014;6;0;0;0;1;0;0;0;0;1;10.831963739274084
2456;6091;43303.0;2009;66;0;0;0;1;0;0;1;0;0;10.675977195655216
2457;6080;73152.5;2016;114;0;0;0;1;0;0;0;0;1;11.200301582214237
2458;6079;87133.81;2017;30;0;0;0;1;0;0;0;0;1;11.375200262032415
2459;6046;66213.76;2016;84;0;0;0;1;0;0;0;0;1;11.100643575311139
2460;6032;79569.88;2017;96;0;0;0;1;0;0;0;0;1;11.284390908264374
2461;6030;48574.8;2015;120;0;0;0;1;0;0;0;0;1;10.790860156892851
2462;6027;77822.42;2016;60;0;0;0;1;0;0;0;0;1;11.262184843459297
2463;5994;61494.38;2012;132;0;0;0;1;0;0;0;0;1;11.026701067505188
2464;5977;70584.74;2014;149;0;0;0;1;0;0;0;0;1;11.164569252809356
2465;5963;82829.12;2016;42;0;0;0;1;0;0;0;0;1;11.324534969365887
2466;5958;48994.84;2012;114;0;0;0;1;0;0;0;0;1;10.799470265425235
2467;5955;82195.08;2016;60;1;0;1;0;0;0;0;0;1;11.31685072523835
2468;5944;53428.52;2016;18;1;0;1;0;0;0;0;0;1;10.886099964774047
2469;5919;52032.0;2010;102;1;0;1;0;0;0;0;1;0;10.859614192907483
2470;5910;76361.4;2017;102;0;0;0;1;0;0;0;0;1;11.243232611878005
2471;5884;56821.67;2009;132;0;0;0;1;0;0;0;0;1;10.947673046035757
2472;5881;46205.7;2010;186;0;0;0;1;0;0;0;0;1;10.740858446082937
2473;5857;79485.81;2016;72;1;0;0;1;0;0;0;1;0;11.283333794145049
2474;5849;128683.5;2015;6;0;0;0;0;0;1;0;0;1;11.765111180237033
2475;5822;70396.7;2017;84;0;0;0;1;0;0;0;0;1;11.161901666047466
2476;5811;88368.78;2017;90;0;0;0;1;0;0;0;0;1;11.389274018826619
2477;5807;83344.92;2015;66;0;0;0;1;0;0;0;0;1;11.33074293851111
2478;5781;45023.33;2010;48;0;0;1;0;0;0;0;1;0;10.714936078851013
2479;5738;55542.5;2009;36;0;0;0;1;0;0;0;1;0;10.924903772451282
2480;5737;53616.7;2010;120;0;0;0;1;0;0;0;1;0;10.889615865696102
2481;5726;55966.77;2017;126;0;1;0;0;0;0;0;0;1;10.932513400732923
2482;5714;85703.57999999999;2013;60;0;0;0;1;0;0;0;0;1;11.358649877342316
2483;5699;50155.18;2015;6;0;0;0;1;0;0;0;0;1;10.822877078185634
2484;5696;83373.87000000001;2015;12;0;0;0;1;0;0;0;0;1;11.33109022990269
2485;5694;51366.0;2014;6;0;0;0;1;0;0;0;0;1;10.846731753970541
2486;5681;73132.59999999999;2013;24;1;0;0;1;0;0;0;0;1;11.200029510757572
2487;5666;64158.65;2014;96;0;0;0;1;0;0;0;0;1;11.069114201171896
2488;5665;32087.71;2016;162;1;0;0;1;0;0;0;0;1;10.376228369762577
2489;5663;61162.74;2013;90;0;0;0;1;0;0;0;0;1;11.021293459562703
2490;5659;73888.54;2015;72;1;0;1;0;0;0;0;0;1;11.210313020486113
2491;5649;49285.89;2009;90;0;0;0;1;0;0;0;0;1;10.80539311216922
2492;5646;105155.0;2017;48;0;0;0;1;0;0;1;0;0;11.563190731117778
2493;5642;65865.04000000001;2017;78;0;0;0;1;0;0;0;0;1;11.09536307896656
2494;5606;69099.86;2017;108;0;0;0;1;0;0;0;0;1;11.143307983704505
2495;5602;82682.59999999999;2017;30;0;0;0;1;0;0;0;0;1;11.322764459842153
2496;5584;63794.46;2011;60;1;0;0;1;0;0;0;1;0;11.063421631706804
2497;5574;17125.0;2009;42;1;0;0;1;0;0;1;0;0;9.748294663130427
2498;5559;51461.12;2014;36;0;0;0;1;0;0;0;0;1;10.848581850076156
2499;5519;73782.88;2015;66;1;0;1;0;0;0;0;0;1;11.208882005357648
2500;5516;38663.75;2017;149;1;0;0;1;0;0;0;0;1;10.562657747540845
2501;5514;69239.4;2017;66;0;0;0;1;0;0;0;0;1;11.145325343741334
2502;5513;69936.81;2015;60;1;0;0;1;0;0;0;0;1;11.15534739905387
2503;5482;78469.12;2015;48;0;0;0;1;0;0;0;0;1;11.270460450581766
2504;5472;76826.79;2016;30;0;0;0;1;0;0;0;0;1;11.249308686434379
2505;5447;32280.36;2010;120;1;0;0;1;0;0;0;1;0;10.382214274738054
2506;5439;52679.3;2012;48;1;0;1;0;0;0;0;1;0;10.871977867993687
2507;5408;70240.19;2016;90;0;0;0;1;0;0;0;0;1;11.159675933316729
2508;5407;47118.240000000005;2009;36;1;0;1;0;0;0;0;0;1;10.760415466184762
2509;5403;81674.69;2017;48;1;0;0;1;0;0;0;1;0;11.310499440931
2510;5398;74349.49;2017;90;0;0;0;1;0;0;0;0;1;11.216532092416221
2511;5374;69341.18;2017;66;0;0;0;1;0;0;0;0;1;11.14679423668868
2512;5344;32677.0;2014;180;0;0;0;1;0;0;0;0;1;10.394426745494522
2513;5336;76393.14;2016;30;1;0;1;0;0;0;0;0;1;11.24364818054728
2514;5325;49112.55;2010;84;1;0;0;1;0;0;0;0;1;10.801869881936954
2515;5296;53744.09;2014;84;1;0;1;0;0;0;0;0;1;10.891988986456209
2516;5296;54338.91;2012;96;0;0;0;1;0;0;0;1;0;10.902995823890677
2517;5296;56567.73;2011;66;0;0;0;1;0;0;0;0;1;10.94319396025614
2518;5293;50672.71;2015;72;1;0;0;1;0;0;0;0;1;10.83314278036324
2519;5291;96294.45;2017;12;0;0;0;1;0;0;0;0;1;11.475165963726653
2520;5286;63183.85999999999;2016;102;0;0;0;1;0;0;0;0;1;11.053804167773153
2521;5255;49491.55;2013;126;1;0;0;1;0;0;0;1;0;10.809557226913965
2522;5244;34555.0;2010;180;1;0;0;1;0;0;0;0;1;10.450307536525495
2523;5237;73934.37;2014;18;0;0;0;1;0;0;0;1;0;11.21093308677311
2524;5237;92690.79;2017;18;0;0;0;1;0;0;0;1;0;11.437024393867326
2525;5224;71558.09;2017;48;0;0;0;1;0;0;0;0;1;11.178264846377683
2526;5219;83403.52;2017;36;1;0;0;1;0;0;0;1;0;11.331445793691191
2527;5213;76074.23;2015;54;0;0;0;1;0;0;0;0;1;11.239464853123412
2528;5212;70603.89;2017;84;0;0;0;1;0;0;0;0;1;11.164840521113574
2529;5197;66005.51999999999;2016;54;1;0;0;1;0;0;0;0;1;11.097493653874873
2530;5190;64350.11;2017;132;1;0;1;0;0;0;0;0;1;11.072093922424521
2531;5166;52846.15;2011;48;1;0;1;0;0;0;0;0;1;10.875140140962744
2532;5163;34818.9;2016;144;1;0;0;1;0;0;0;0;1;10.45791562178354
2533;5147;50074.0;2012;150;1;0;0;1;0;0;1;0;0;10.821257190289682
2534;5145;69538.55;2015;66;0;0;0;1;0;0;0;1;0;11.149636554035862
2535;5137;66739.09;2010;66;0;0;0;0;1;0;0;1;0;11.10854611721091
2536;5112;55335.34;2015;36;0;0;0;1;0;0;0;0;1;10.92116704307325
2537;5103;113667.0;2015;18;0;0;0;1;0;0;1;0;0;11.641028400144563
2538;5080;44764.81;2016;36;1;0;1;0;0;0;0;0;1;10.709177618671893
2539;5072;77206.47;2016;36;0;0;1;0;0;0;0;0;1;11.254238540791304
2540;5064;82513.0;2017;24;0;0;0;1;0;0;1;0;0;11.320711135666592
2541;5063;74385.2;2017;60;0;0;0;1;0;0;0;0;1;11.217012276301851
2542;5061;63318.56;2013;78;0;0;0;1;0;0;0;0;1;11.055933772106536
2543;5059;80094.95;2017;54;0;0;0;1;0;0;0;0;1;11.290968084876695
2544;5051;54050.5;2011;60;0;0;1;0;0;0;0;0;1;10.897674073718369
2545;5029;62432.5;2012;108;0;0;0;1;0;0;0;1;0;11.041841252104248
2546;5020;42719.5;2009;108;0;0;0;1;0;0;0;0;1;10.662410769445733
2547;5019;39314.3;2010;126;0;0;0;1;0;0;0;0;1;10.57934359935804
2548;5016;68180.34999999999;2017;48;0;0;0;1;0;0;0;0;1;11.129911679148943
2549;5008;60615.03;2017;48;0;0;0;1;0;0;0;0;1;11.012298161107559
2550;4986;54106.75;2012;78;0;0;0;1;0;0;0;0;1;10.89871422599797
2551;4963;73946.74;2017;42;0;0;0;1;0;0;0;0;1;11.211100383326793
2552;4961;48202.08;2015;198;0;0;0;1;0;0;0;0;1;10.783157452634576
2553;4947;70286.13;2014;6;0;0;0;1;0;0;0;1;0;11.160329761035786
2554;4943;56067.8;2012;66;0;0;0;1;0;0;0;0;1;10.93431695167949
2555;4923;92108.57;2014;18;0;0;0;1;0;0;0;1;0;11.430723268945908
2556;4908;58311.35;2017;102;0;0;0;1;0;0;0;0;1;10.973552036066186
2557;4906;99878.0;2017;12;0;0;0;1;0;0;0;0;1;11.511704720164392
2558;4880;37326.8;2014;30;1;0;0;1;0;0;0;0;1;10.527466846294836
2559;4854;66952.18;2016;78;1;0;0;1;0;0;0;0;1;11.111733912202345
2560;4849;59878.11;2014;24;1;0;0;1;0;0;0;0;1;11.000066274909186
2561;4831;39319.92;2014;174;0;0;0;1;0;0;0;0;1;10.579486539671038
2562;4781;25083.0;2009;30;0;0;0;1;0;0;1;0;0;10.129945604818168
2563;4780;58339.37;2015;60;1;0;0;1;0;0;0;0;1;10.97403244459755
2564;4772;41085.24;2015;180;0;0;0;1;0;0;0;0;1;10.623404211896236
2565;4758;44286.5;2011;132;0;0;0;1;0;0;0;0;1;10.698435169184114
2566;4756;40345.45;2011;108;0;0;0;1;0;0;0;1;0;10.605233904018892
2567;4755;62251.23;2015;107;0;0;0;1;0;0;0;1;0;11.038933573167892
2568;4751;55147.98;2013;48;1;0;1;0;0;0;0;0;1;10.917775396630976
2569;4727;39955.5;2012;96;0;0;0;1;0;0;0;0;1;10.5955216138086
2570;4715;112147.0;2016;30;0;0;0;1;0;0;0;0;1;11.627565789702027
2571;4713;58902.05;2015;108;0;0;0;1;0;0;0;0;1;10.983631173787828
2572;4710;57522.45;2015;60;0;0;0;1;0;0;0;0;1;10.959930585368225
2573;4701;34907.24;2010;144;1;0;1;0;0;0;0;1;0;10.460449536532506
2574;4693;53406.34999999999;2017;36;1;0;0;1;0;0;0;0;1;10.885684931736272
2575;4693;35504.75;2016;107;0;0;0;1;0;0;0;0;1;10.47742176932961
2576;4680;67169.90000000001;2015;72;0;0;0;1;0;0;0;0;1;11.114980509499938
2577;4672;41420.5;2011;42;0;0;0;1;0;0;0;1;0;10.631531206339776
2578;4657;64986.11;2017;96;0;0;0;1;0;0;0;0;1;11.081928833734628
2579;4652;65152.73;2014;78;0;0;0;1;0;0;0;0;1;11.08448948497515
2580;4651;40244.0;2014;96;0;0;0;1;0;0;0;0;1;10.60271620341194
2581;4650;57080.32;2017;60;0;0;0;1;0;0;0;0;1;10.952214677741841
2582;4648;40689.0;2012;72;0;0;0;1;0;0;0;0;1;10.613713064630824
2583;4641;70674.64;2016;54;0;0;0;1;0;0;0;0;1;11.165842088809873
2584;4626;81478.28;2017;18;0;0;0;1;0;0;0;1;0;11.308091760643217
2585;4624;52083.3;2016;102;0;0;0;1;0;0;0;0;1;10.860599638930333
2586;4618;51322.0;2017;84;0;0;0;1;0;0;0;0;1;10.845874789131557
2587;4616;57817.0;2013;48;0;0;0;1;0;0;0;0;1;10.965038129063412
2588;4607;63300.48;2017;42;1;0;0;1;0;0;0;0;1;11.055648191041906
2589;4603;70725.28;2017;66;1;0;1;0;0;0;0;0;1;11.166558355158044
2590;4595;37861.130000000005;2012;108;0;0;0;1;0;0;0;0;1;10.541680271121923
2591;4590;60574.27;2017;36;1;0;0;1;0;0;0;0;1;11.011625494435883
2592;4589;36847.9;2010;48;0;0;1;0;0;0;0;0;1;10.514553908205286
2593;4550;51515.22;2013;54;1;0;1;0;0;0;0;0;1;10.849632576970846
2594;4529;45042.54;2014;72;0;0;0;1;0;0;0;0;1;10.715362655539636
2595;4505;57383.93;2015;96;0;0;0;1;0;0;0;0;1;10.957519577953303
2596;4503;39724.0;2016;120;1;0;1;0;0;0;0;0;1;10.58971081802325
2597;4503;51435.39;2015;84;0;0;1;0;0;0;0;0;1;10.84808173592192
2598;4493;40278.5;2012;24;1;0;1;0;0;0;0;0;1;10.603573106814371
2599;4482;41734.0;2014;6;0;0;0;1;0;0;0;0;1;10.63907142329333
2600;4457;54173.47;2016;18;1;0;0;1;0;0;0;1;0;10.8999465841968
2601;4453;30976.85;2017;90;1;0;0;1;0;0;0;0;1;10.34099543029899
2602;4434;14760.5;2009;114;1;0;0;1;0;0;0;0;1;9.599709972919461
2603;4405;59934.79;2017;54;0;0;0;1;0;0;0;0;1;11.001012416839282
2604;4396;55560.85;2015;48;0;0;0;1;0;0;0;0;1;10.925234095527353
2605;4394;29704.7;2011;96;1;0;1;0;0;0;0;0;1;10.299060561428963
2606;4389;41410.0;2013;78;0;0;0;1;0;0;0;0;1;10.631277676539613
2607;4386;43839.91;2012;36;1;0;0;1;0;0;0;0;1;10.688299868700081
2608;4359;52500.51;2013;18;0;0;0;1;0;0;0;1;0;10.868578162818245
2609;4357;37717.05;2012;90;1;0;0;1;0;0;0;0;1;10.537867525841705
2610;4344;49339.5;2017;120;0;0;1;0;0;0;0;0;1;10.806480256266294
2611;4343;52015.4;2012;60;0;0;0;1;0;0;0;0;1;10.859295107564824
2612;4341;68506.01;2016;54;0;0;0;1;0;0;0;0;1;11.134676757627908
2613;4335;60301.99;2016;84;0;0;0;1;0;0;0;0;1;11.00712038382911
2614;4333;29277.53;2017;96;1;0;0;1;0;0;0;0;1;10.284575606593421
2615;4328;48679.68;2017;54;0;0;0;1;0;0;0;0;1;10.793016973538363
2616;4326;40853.73;2013;54;1;0;0;1;0;0;0;0;1;10.617753405789198
2617;4326;35713.89;2011;96;0;0;0;1;0;0;0;0;1;10.483294967727687
2618;4322;58413.04000000001;2015;42;0;0;0;1;0;0;0;0;1;10.97529443156257
2619;4321;39286.57;2014;90;0;0;0;1;0;0;0;0;1;10.578638009174357
2620;4320;47300.36;2012;66;1;0;1;0;0;0;0;0;1;10.764273185444718
2621;4317;52546.47;2017;102;0;0;1;0;0;0;0;0;1;10.869453199928929
2622;4313;51394.0;2015;126;0;0;0;1;0;0;0;0;1;10.847276713112093
2623;4308;43907.16;2015;90;1;0;1;0;0;0;0;0;1;10.689832683714124
2624;4307;50541.37;2013;54;0;0;0;1;0;0;0;0;1;10.83054748781658
2625;4299;62423.16;2017;42;0;0;0;1;0;0;0;0;1;11.041691639343123
2626;4297;61050.96;2015;60;0;0;1;0;0;0;0;0;1;11.019464204230943
2627;4297;63787.26;2015;54;0;0;0;1;0;0;0;0;1;11.063308762872497
2628;4292;56113.8;2014;48;0;0;0;1;0;0;0;0;1;10.935137050565192
2629;4286;34660.05;2015;156;0;1;0;0;0;0;0;0;1;10.45334300585367
2630;4284;72535.23;2017;18;0;0;0;1;0;0;0;1;0;11.191827653850996
2631;4284;39505.5;2011;30;0;0;0;1;0;0;0;0;1;10.584195181702484
2632;4278;58837.6;2017;90;0;0;0;1;0;0;0;0;1;10.9825363853043
2633;4276;53735.87;2015;90;1;0;0;1;0;0;0;0;1;10.891836027708997
2634;4273;37731.2;2010;84;1;0;0;1;0;0;0;0;1;10.538242617382354
2635;4271;62036.82;2016;102;0;0;0;1;0;0;0;0;1;11.035483358723392
2636;4262;32746.85;2011;90;0;0;1;0;0;0;0;0;1;10.39656205323139
2637;4257;33585.0;2010;60;1;0;1;0;0;0;0;0;1;10.421834817700965
2638;4256;50125.34;2015;174;1;0;0;1;0;0;0;0;1;10.822281947628259
2639;4251;107471.0;2015;6;0;0;1;0;0;0;0;0;1;11.584976322714212
2640;4220;48513.02;2013;102;0;0;0;1;0;0;0;0;1;10.7895874945066
2641;4216;51547.56;2017;90;0;0;0;1;0;0;0;0;1;10.850260155638168
2642;4207;39101.34;2017;60;1;0;0;1;0;0;0;0;1;10.573912016485961
2643;4201;59177.42;2017;84;0;0;0;1;0;0;0;0;1;10.98829532919448
2644;4195;58529.61;2017;78;0;0;0;1;0;0;0;0;1;10.977288059013452
2645;4191;19427.0;2009;60;1;0;0;1;0;0;0;1;0;9.874419130038781
2646;4188;40335.5;2016;12;0;0;0;1;0;0;0;0;1;10.604987253476219
2647;4184;59021.39;2016;48;1;0;0;1;0;0;0;1;0;10.985655199558131
2648;4165;36455.0;2009;78;0;0;0;1;0;0;0;0;1;10.503833902240531
2649;4157;53035.41;2014;77;0;0;0;1;0;0;0;1;0;10.878715082653537
2650;4156;48620.78;2017;66;0;0;0;1;0;0;0;0;1;10.791806290522178
2651;4152;119449.0;2017;12;0;0;0;0;0;1;0;0;1;11.690644781015271
2652;4148;50642.27;2014;150;0;0;0;1;0;0;0;0;1;10.832541882037722
2653;4137;67833.71;2016;42;0;0;0;1;0;0;0;1;0;11.124814548006814
2654;4133;59809.53;2017;30;0;0;1;0;0;0;0;0;1;10.998920291790037
2655;4132;42087.63;2017;78;1;0;1;0;0;0;0;0;1;10.647509152267649
2656;4097;60225.81;2017;60;0;0;0;1;0;0;0;0;1;11.005856276956761
2657;4094;37122.0;2010;48;0;0;0;1;0;0;0;0;1;10.521965064759044
2658;4090;54011.24;2015;108;0;0;0;1;0;0;0;1;0;10.89694745203474
2659;4089;37245.51;2011;42;1;0;1;0;0;0;0;1;0;10.525286679629797
2660;4085;54505.24;2017;96;0;0;0;1;0;0;0;0;1;10.90605212281852
2661;4081;44150.3;2014;78;0;0;0;1;0;0;0;0;1;10.695355001026007
2662;4079;58790.05;2014;12;0;0;0;1;0;0;0;0;1;10.981727901880715
2663;4078;48711.96;2014;78;1;0;1;0;0;0;0;0;1;10.793679864135175
2664;4073;30246.05;2015;204;0;0;0;1;0;0;0;0;1;10.317120876420475
2665;4068;122212.8;2010;12;0;0;0;1;0;0;0;0;1;11.713519066551632
2666;4066;51047.71;2016;72;0;0;0;1;0;0;0;0;1;10.840515964604291
2667;4063;34956.0;2014;6;0;0;0;1;0;0;0;0;1;10.461845406747434
2668;4056;57789.04;2014;102;0;0;0;1;0;0;0;0;1;10.96455441730328
2669;4047;30791.34;2013;108;1;0;0;1;0;0;0;0;1;10.334988760595131
2670;4038;12190.0;2010;12;1;0;0;1;0;0;0;0;1;9.408371222475317
2671;4032;31674.35;2013;84;1;0;0;1;0;0;0;0;1;10.363262484063235
2672;4030;53501.93;2016;66;1;0;0;1;0;0;0;0;1;10.887473006999775
2673;4017;53477.68;2017;24;0;0;0;1;0;0;0;1;0;10.887019649571844
2674;4016;74975.33;2017;18;0;0;0;1;0;0;0;1;0;11.22491440507468
2675;4010;33183.05;2012;78;0;0;0;1;0;0;0;0;1;10.409794482364877
2676;4008;30527.66;2012;120;1;0;0;1;0;0;0;0;1;10.326388436869431
2677;4000;54530.98;2016;72;0;0;0;1;0;0;0;1;0;10.906524259517282
2678;3994;60036.03;2017;42;0;0;0;1;0;0;0;0;1;11.00270016097626
2679;3984;36500.2;2012;108;0;0;0;1;0;0;0;0;1;10.505073019007625
2680;3981;48984.18;2015;108;0;0;0;1;0;0;0;0;1;10.79925266782032
2681;3981;54067.65;2016;114;0;0;0;1;0;0;0;0;1;10.897991319252885
2682;3980;57250.62;2016;66;0;0;0;1;0;0;0;0;1;10.95519375105217
2683;3977;21930.0;2010;108;0;0;0;1;0;0;0;0;1;9.995610841411933
2684;3970;51295.98;2014;114;1;0;0;1;0;0;0;0;1;10.845367665515255
2685;3969;57652.73;2017;54;0;0;0;1;0;0;0;0;1;10.962192879302805
2686;3964;44269.51;2017;12;1;0;0;1;0;0;0;0;1;10.69805145722129
2687;3951;34466.0;2015;12;0;0;0;1;0;0;1;0;0;10.447728609841523
2688;3943;52556.61;2016;72;0;0;0;1;0;0;0;0;1;10.86964615336153
2689;3939;44783.86;2014;66;0;0;0;1;0;0;0;0;1;10.709603085633878
2690;3931;35487.5;2014;6;0;0;0;1;0;0;0;0;1;10.476935800781227
2691;3911;54321.82;2016;84;0;0;0;1;0;0;0;0;1;10.902681266825931
2692;3904;113370.15;2017;18;0;0;0;0;0;1;0;0;1;11.638413408112118
2693;3901;63281.66;2017;54;0;0;0;1;0;0;0;0;1;11.055350834714407
2694;3889;27540.09;2011;132;1;0;0;1;0;0;0;0;1;10.223398040251162
2695;3870;52979.63;2017;18;1;0;0;1;0;0;0;0;1;10.877662779034214
2696;3869;37372.93;2016;126;1;0;0;1;0;0;0;0;1;10.52870192454382
2697;3861;40239.69;2011;66;0;0;0;1;0;0;0;0;1;10.60260910096661
2698;3841;63353.05;2017;36;0;0;1;0;0;0;0;1;0;11.056478329815281
2699;3834;40132.9;2016;84;1;0;0;1;0;0;0;0;1;10.599951725788264
2700;3811;39406.92;2014;60;0;0;0;1;0;0;0;0;1;10.581696714381856
2701;3807;46988.53;2014;126;0;0;0;1;0;0;0;0;1;10.757658808355774
2702;3800;34771.5;2011;42;0;0;1;0;0;0;0;1;0;10.456553364709858
2703;3796;19729.0;2009;36;0;0;0;1;0;0;0;1;0;9.889844913494969
2704;3770;44117.0;2010;54;1;0;1;0;0;0;0;0;1;10.694600474682053
2705;3746;44169.41;2014;72;0;0;0;1;0;0;0;0;1;10.695787747018906
2706;3732;49883.630000000005;2014;90;0;1;0;0;0;0;0;0;1;10.817448171805207
2707;3727;40568.54;2015;114;0;0;0;1;0;0;0;0;1;10.610748168370291
2708;3718;59558.42;2017;30;1;0;0;1;0;0;0;1;0;10.99471295857502
2709;3709;16473.1;2011;96;1;0;0;1;0;0;0;0;1;9.709484026468228
2710;3708;41410.44;2013;24;1;0;0;1;0;0;0;1;0;10.631288301935953
2711;3706;48219.09;2014;42;1;0;1;0;0;0;0;0;1;10.783510279719675
2712;3701;11248.0;2011;12;1;0;0;1;0;0;0;0;1;9.327945614050446
2713;3695;32216.0;2015;6;0;0;0;1;0;0;0;0;1;10.38021850253129
2714;3686;41349.77;2017;78;0;0;0;1;0;0;0;0;1;10.62982213816309
2715;3685;30077.0;2009;114;0;0;0;1;0;0;0;0;1;10.311516039047453
2716;3676;46599.87;2016;54;0;0;0;1;0;0;0;0;1;10.749353030410274
2717;3667;37165.79;2014;66;1;0;0;1;0;0;0;0;1;10.523143993492067
2718;3658;34061.0;2012;102;1;0;1;0;0;0;0;0;1;10.43590831373871
2719;3653;40250.18;2017;66;0;1;0;0;0;0;0;1;0;10.602869754886399
2720;3652;29479.7;2013;102;0;0;0;1;0;0;0;0;1;10.29145716986072
2721;3649;34380.5;2013;66;1;0;1;0;0;0;0;0;1;10.445244822170238
2722;3636;48958.490000000005;2016;48;0;0;0;1;0;0;0;0;1;10.79872807520733
2723;3633;31770.34;2016;84;1;0;1;0;0;0;0;0;1;10.366288429126348
2724;3632;26287.0;2011;120;0;0;0;1;0;0;0;0;1;10.176829799383084
2725;3622;20445.4;2011;108;1;0;0;1;0;0;0;1;0;9.9255131972931
2726;3617;70247.82;2017;12;0;0;0;1;0;0;0;0;1;11.15978455468602
2727;3591;17076.5;2009;66;1;0;1;0;0;0;0;0;1;9.745458528311206
2728;3572;35633.9;2011;42;1;0;1;0;0;0;0;1;0;10.481052710931396
2729;3567;45020.9;2015;84;1;0;0;1;0;0;0;0;1;10.714882105375963
2730;3563;31545.0;2012;78;0;0;0;1;0;0;0;0;1;10.35917037680491
2731;3561;31117.5;2009;66;0;0;0;1;0;0;0;0;1;10.345525640875133
